person_id,paper_id,text,acceptance
2159706268,ccca203382e5dd198c089a0f1d7af7bef0f694e9,Good insights and results.,Approved
3226264,ccca203382e5dd198c089a0f1d7af7bef0f694e9,Excellent contribution to the field.,Approved
145770133,ccca203382e5dd198c089a0f1d7af7bef0f694e9,Needs stronger experimental support.,Denied
1949827,91b63db746becca15090963a8990dfe2b5103799,Excellent contribution to the field.,Approved
3019341,91b63db746becca15090963a8990dfe2b5103799,Excellent contribution to the field.,Approved
2080786832,91b63db746becca15090963a8990dfe2b5103799,The methodology is flawed.,Denied
1784067,f117c6f12d067bd66dad40996b3931c069daa2da,Well-written and clearly presented.,Approved
144568027,f117c6f12d067bd66dad40996b3931c069daa2da,Excellent contribution to the field.,Approved
2109461904,f117c6f12d067bd66dad40996b3931c069daa2da,Well-written and clearly presented.,Approved
50470670,bf5a42b53d156c0811e88e60d2a49f9fd9367cae,Good insights and results.,Approved
2073794811,bf5a42b53d156c0811e88e60d2a49f9fd9367cae,Well-written and clearly presented.,Approved
98639980,bf5a42b53d156c0811e88e60d2a49f9fd9367cae,Interesting but lacks novelty.,Denied
2143272549,4b06c7e29280b1c6bc05c9df39023b48fef02c93,Well-written and clearly presented.,Approved
145155831,4b06c7e29280b1c6bc05c9df39023b48fef02c93,Well-written and clearly presented.,Approved
2424691,4b06c7e29280b1c6bc05c9df39023b48fef02c93,Well-written and clearly presented.,Approved
35003282,85328b4a8132bf4299f8cd7f8e79e850d561c8fc,Excellent contribution to the field.,Approved
15022199,85328b4a8132bf4299f8cd7f8e79e850d561c8fc,Well-written and clearly presented.,Approved
35655815,85328b4a8132bf4299f8cd7f8e79e850d561c8fc,Good insights and results.,Approved
22573315,41d4e093d5f7ed5aae1aaa9eb6c037742e4cf9b1,Well-written and clearly presented.,Approved
38818867,41d4e093d5f7ed5aae1aaa9eb6c037742e4cf9b1,Excellent contribution to the field.,Approved
2238861,41d4e093d5f7ed5aae1aaa9eb6c037742e4cf9b1,Good insights and results.,Approved
34734228,cc017a62c605a0749e35a1264a46d62e78fb68b7,Well-written and clearly presented.,Approved
25355201,cc017a62c605a0749e35a1264a46d62e78fb68b7,Good insights and results.,Approved
105033100,cc017a62c605a0749e35a1264a46d62e78fb68b7,The methodology is flawed.,Denied
49061836,1bc34cb22131554ba18f6ba9e6ede5beb42939f1,Excellent contribution to the field.,Approved
35043342,1bc34cb22131554ba18f6ba9e6ede5beb42939f1,Excellent contribution to the field.,Approved
1735048,1bc34cb22131554ba18f6ba9e6ede5beb42939f1,Interesting but lacks novelty.,Denied
2478931,4e6bba65f7636a655c778a3e54cc58e148468963,Good insights and results.,Approved
145155831,4e6bba65f7636a655c778a3e54cc58e148468963,Good insights and results.,Approved
151121638,4e6bba65f7636a655c778a3e54cc58e148468963,Excellent contribution to the field.,Approved
50378979,38f5b53b49be555430f33b8363910191a3df1d14,Good insights and results.,Approved
2348402835,38f5b53b49be555430f33b8363910191a3df1d14,Excellent contribution to the field.,Approved
35106192,38f5b53b49be555430f33b8363910191a3df1d14,Interesting but lacks novelty.,Denied
143894735,1d174f0e3c391368d0f3384a144a6c7487f2a143,Good insights and results.,Approved
1690610,1d174f0e3c391368d0f3384a144a6c7487f2a143,Good insights and results.,Approved
2061173271,1d174f0e3c391368d0f3384a144a6c7487f2a143,Well-written and clearly presented.,Approved
2969299,3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8,Good insights and results.,Approved
1403594377,3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8,Well-written and clearly presented.,Approved
1394504819,3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8,Excellent contribution to the field.,Approved
145044578,178571a5cde984c895493e2eb6c5487449d055cf,Good insights and results.,Approved
2064791867,178571a5cde984c895493e2eb6c5487449d055cf,Well-written and clearly presented.,Approved
102309470,178571a5cde984c895493e2eb6c5487449d055cf,Good insights and results.,Approved
51228069,92fd5aaeacaa332a725e72647e20baec5c73b73d,Good insights and results.,Approved
80193067,92fd5aaeacaa332a725e72647e20baec5c73b73d,Good insights and results.,Approved
22573315,92fd5aaeacaa332a725e72647e20baec5c73b73d,Excellent contribution to the field.,Approved
3009404,b904dcdbd7c7b33938583f2f57d05ca70e121ea9,Well-written and clearly presented.,Approved
144171096,b904dcdbd7c7b33938583f2f57d05ca70e121ea9,Excellent contribution to the field.,Approved
1798121,b904dcdbd7c7b33938583f2f57d05ca70e121ea9,Insufficient comparison to related work.,Denied
39496312,1597449a7f64b6bd24639b4deab96c8a8c184177,Excellent contribution to the field.,Approved
52132700,1597449a7f64b6bd24639b4deab96c8a8c184177,Excellent contribution to the field.,Approved
1785886,1597449a7f64b6bd24639b4deab96c8a8c184177,Well-written and clearly presented.,Approved
2217073,bf69c98fca9a9f6c1cde871beddbcdc668b77771,Well-written and clearly presented.,Approved
1733290,bf69c98fca9a9f6c1cde871beddbcdc668b77771,Excellent contribution to the field.,Approved
1482559324,bf69c98fca9a9f6c1cde871beddbcdc668b77771,Excellent contribution to the field.,Approved
144186679,f12930cd5f58990badc1a7c5d2749cad004cfb0e,Well-written and clearly presented.,Approved
89333756,f12930cd5f58990badc1a7c5d2749cad004cfb0e,Well-written and clearly presented.,Approved
2109590665,f12930cd5f58990badc1a7c5d2749cad004cfb0e,Interesting but lacks novelty.,Denied
23605695,fe44200fed05f9a7c656f2245deded8fd5f5e1e6,Good insights and results.,Approved
3357578,fe44200fed05f9a7c656f2245deded8fd5f5e1e6,Excellent contribution to the field.,Approved
9613825,fe44200fed05f9a7c656f2245deded8fd5f5e1e6,Good insights and results.,Approved
13084208,94deb62af3054c49e7d80bd7eb3ed5efe990fc0b,Excellent contribution to the field.,Approved
80193067,94deb62af3054c49e7d80bd7eb3ed5efe990fc0b,Excellent contribution to the field.,Approved
2064791867,94deb62af3054c49e7d80bd7eb3ed5efe990fc0b,Well-written and clearly presented.,Approved
145155831,b6b7fea1846e85ac1e3c7e3adda6e65b127d0368,Well-written and clearly presented.,Approved
2360190,b6b7fea1846e85ac1e3c7e3adda6e65b127d0368,Excellent contribution to the field.,Approved
1718274,b6b7fea1846e85ac1e3c7e3adda6e65b127d0368,Insufficient comparison to related work.,Denied
1694705,a0d18dddaa995b126ad373e33767b9b881d16b2f,Good insights and results.,Approved
96510111,a0d18dddaa995b126ad373e33767b9b881d16b2f,Well-written and clearly presented.,Approved
2121692012,a0d18dddaa995b126ad373e33767b9b881d16b2f,Good insights and results.,Approved
2360190,752604994a7ca548ff2954114fc61a501d857b1c,Excellent contribution to the field.,Approved
50076239,752604994a7ca548ff2954114fc61a501d857b1c,Good insights and results.,Approved
8991498,752604994a7ca548ff2954114fc61a501d857b1c,Needs stronger experimental support.,Denied
47539394,8bba999de25bfb288b3f7f88e1d907aab02638b6,Well-written and clearly presented.,Approved
2264425447,8bba999de25bfb288b3f7f88e1d907aab02638b6,Good insights and results.,Approved
2217073,8bba999de25bfb288b3f7f88e1d907aab02638b6,Well-written and clearly presented.,Approved
2110812737,456c011594ecacdd24298a161787389ccbe4b88b,Well-written and clearly presented.,Approved
1630595717,456c011594ecacdd24298a161787389ccbe4b88b,Excellent contribution to the field.,Approved
50669606,456c011594ecacdd24298a161787389ccbe4b88b,Excellent contribution to the field.,Approved
1404786833,8b417c2be7a7707f372049fb1193f0d42f799562,Excellent contribution to the field.,Approved
145173699,8b417c2be7a7707f372049fb1193f0d42f799562,Well-written and clearly presented.,Approved
31380655,8b417c2be7a7707f372049fb1193f0d42f799562,Interesting but lacks novelty.,Denied
144850855,b34fc78de28be598e21118d7cb9d84d63374addc,Excellent contribution to the field.,Approved
48662628,b34fc78de28be598e21118d7cb9d84d63374addc,Good insights and results.,Approved
1798186,b34fc78de28be598e21118d7cb9d84d63374addc,The methodology is flawed.,Denied
2287603163,02a88547d6f6022bebc9aba6723a310cdf132f3f,Well-written and clearly presented.,Approved
1746871,02a88547d6f6022bebc9aba6723a310cdf132f3f,Excellent contribution to the field.,Approved
51488437,02a88547d6f6022bebc9aba6723a310cdf132f3f,Excellent contribution to the field.,Approved
34815790,48fc9c42522184c652742255fdf31f7b9ed7ebae,Excellent contribution to the field.,Approved
1712422,48fc9c42522184c652742255fdf31f7b9ed7ebae,Well-written and clearly presented.,Approved
47232798,48fc9c42522184c652742255fdf31f7b9ed7ebae,Insufficient comparison to related work.,Denied
2236429,cbad0923db89f23febcbd6192ff4149289ff2ad9,Good insights and results.,Approved
2872113,cbad0923db89f23febcbd6192ff4149289ff2ad9,Good insights and results.,Approved
3246503,cbad0923db89f23febcbd6192ff4149289ff2ad9,Interesting but lacks novelty.,Denied
144641551,aca6d5f3866372a4506cf15773ae298f18c3f453,Good insights and results.,Approved
1977200,aca6d5f3866372a4506cf15773ae298f18c3f453,Well-written and clearly presented.,Approved
144728286,aca6d5f3866372a4506cf15773ae298f18c3f453,Excellent contribution to the field.,Approved
38736958,efca2a32ce9c7a808c2c3efcc2c3dac032dfc8ea,Well-written and clearly presented.,Approved
145607066,efca2a32ce9c7a808c2c3efcc2c3dac032dfc8ea,Well-written and clearly presented.,Approved
144302930,efca2a32ce9c7a808c2c3efcc2c3dac032dfc8ea,Good insights and results.,Approved
2872113,391a5f286f814d852dddcab1b2b68e5c1af6c79e,Excellent contribution to the field.,Approved
4047075,391a5f286f814d852dddcab1b2b68e5c1af6c79e,Excellent contribution to the field.,Approved
2059356907,391a5f286f814d852dddcab1b2b68e5c1af6c79e,Good insights and results.,Approved
1709784,933baeec555352784848a93284c9dd0e79477759,Good insights and results.,Approved
2338598,933baeec555352784848a93284c9dd0e79477759,Well-written and clearly presented.,Approved
2520357,933baeec555352784848a93284c9dd0e79477759,Interesting but lacks novelty.,Denied
2241838,b473e91cbe80c8b46451b49153cd5f93030480ab,Good insights and results.,Approved
1696615,b473e91cbe80c8b46451b49153cd5f93030480ab,Good insights and results.,Approved
39060992,b473e91cbe80c8b46451b49153cd5f93030480ab,Excellent contribution to the field.,Approved
2044319,56266342b01a4f2ddc28a1e8401dbbad105736a5,Excellent contribution to the field.,Approved
35106192,56266342b01a4f2ddc28a1e8401dbbad105736a5,Good insights and results.,Approved
50701671,56266342b01a4f2ddc28a1e8401dbbad105736a5,Insufficient comparison to related work.,Denied
2341999,73d4accea441aae2373828a8dc2175aa2759c38f,Well-written and clearly presented.,Approved
1836456,73d4accea441aae2373828a8dc2175aa2759c38f,Well-written and clearly presented.,Approved
1400900759,73d4accea441aae2373828a8dc2175aa2759c38f,Well-written and clearly presented.,Approved
3246503,4d1fdd81f033cd58f3723bfc61e7d12079647a7a,Excellent contribution to the field.,Approved
2176381,4d1fdd81f033cd58f3723bfc61e7d12079647a7a,Excellent contribution to the field.,Approved
144494743,4d1fdd81f033cd58f3723bfc61e7d12079647a7a,Interesting but lacks novelty.,Denied
1404786833,37b0a7a6c8fb26e32b9206847e78d521a2cd5900,Good insights and results.,Approved
2143716975,37b0a7a6c8fb26e32b9206847e78d521a2cd5900,Good insights and results.,Approved
50277477,37b0a7a6c8fb26e32b9206847e78d521a2cd5900,Excellent contribution to the field.,Approved
51228791,733fc094e785724621c46e20db1be69f132ad9df,Excellent contribution to the field.,Approved
2881033,733fc094e785724621c46e20db1be69f132ad9df,Good insights and results.,Approved
1897202,733fc094e785724621c46e20db1be69f132ad9df,Excellent contribution to the field.,Approved
1389415257,9198d6ab8ad1c6f1527a7d4adf06809848bf23c7,Excellent contribution to the field.,Approved
50470670,9198d6ab8ad1c6f1527a7d4adf06809848bf23c7,Well-written and clearly presented.,Approved
1817470,9198d6ab8ad1c6f1527a7d4adf06809848bf23c7,Excellent contribution to the field.,Approved
40647665,8f0d7df1e34867682d0816a38ef4a9bf4a74509c,Good insights and results.,Approved
150202182,8f0d7df1e34867682d0816a38ef4a9bf4a74509c,Excellent contribution to the field.,Approved
144683061,8f0d7df1e34867682d0816a38ef4a9bf4a74509c,Good insights and results.,Approved
2749823,78e40584f0d149bf6f98beb5561b7b83cb68e1b1,Excellent contribution to the field.,Approved
1703204,78e40584f0d149bf6f98beb5561b7b83cb68e1b1,Good insights and results.,Approved
8991498,78e40584f0d149bf6f98beb5561b7b83cb68e1b1,Well-written and clearly presented.,Approved
2092936661,16575f23ff879e6353a55bbfbbcc54e27606bfc5,Excellent contribution to the field.,Approved
153250242,16575f23ff879e6353a55bbfbbcc54e27606bfc5,Excellent contribution to the field.,Approved
2414189,16575f23ff879e6353a55bbfbbcc54e27606bfc5,The methodology is flawed.,Denied
1630595717,80dd97954ddf3edd22d4cb21f0ac31b7ffed6bbf,Well-written and clearly presented.,Approved
2285406,80dd97954ddf3edd22d4cb21f0ac31b7ffed6bbf,Well-written and clearly presented.,Approved
49061836,80dd97954ddf3edd22d4cb21f0ac31b7ffed6bbf,Interesting but lacks novelty.,Denied
143842962,10d89b13a6309a531c35701d37d3bd76a27a3942,Well-written and clearly presented.,Approved
35436614,10d89b13a6309a531c35701d37d3bd76a27a3942,Well-written and clearly presented.,Approved
1836456,10d89b13a6309a531c35701d37d3bd76a27a3942,Good insights and results.,Approved
1777646,bc6dbcaf4d2c76e618ae3f1043fd7276cbdf7f9b,Well-written and clearly presented.,Approved
1864298,bc6dbcaf4d2c76e618ae3f1043fd7276cbdf7f9b,Excellent contribution to the field.,Approved
2084117002,bc6dbcaf4d2c76e618ae3f1043fd7276cbdf7f9b,Interesting but lacks novelty.,Denied
2110812737,dac7344737cb824634f757aede2dd46a6eed204b,Good insights and results.,Approved
2606269,dac7344737cb824634f757aede2dd46a6eed204b,Well-written and clearly presented.,Approved
48803731,dac7344737cb824634f757aede2dd46a6eed204b,Good insights and results.,Approved
49776606,1e4709c0b8fe3bf759cd64dc1ede695d6e5316f0,Good insights and results.,Approved
103731383,1e4709c0b8fe3bf759cd64dc1ede695d6e5316f0,Well-written and clearly presented.,Approved
2217073,1e4709c0b8fe3bf759cd64dc1ede695d6e5316f0,Excellent contribution to the field.,Approved
1402417041,78aab73ed574393ab421f25b3a0e3f7343e64748,Well-written and clearly presented.,Approved
1713030,78aab73ed574393ab421f25b3a0e3f7343e64748,Well-written and clearly presented.,Approved
1683936,78aab73ed574393ab421f25b3a0e3f7343e64748,Good insights and results.,Approved
2762241,3b217403302f9cb9d9685404c7646de7bc0db428,Well-written and clearly presented.,Approved
2121692012,3b217403302f9cb9d9685404c7646de7bc0db428,Good insights and results.,Approved
144245703,3b217403302f9cb9d9685404c7646de7bc0db428,Excellent contribution to the field.,Approved
1785886,718b5a40dba91bfa0bdfb9ac9ca4381425d2ff95,Good insights and results.,Approved
153189200,718b5a40dba91bfa0bdfb9ac9ca4381425d2ff95,Well-written and clearly presented.,Approved
144386157,718b5a40dba91bfa0bdfb9ac9ca4381425d2ff95,Well-written and clearly presented.,Approved
4007395,f11cba099b8cf14815f7b3d85f55ecfddbf9f04d,Well-written and clearly presented.,Approved
150202182,f11cba099b8cf14815f7b3d85f55ecfddbf9f04d,Well-written and clearly presented.,Approved
38152929,f11cba099b8cf14815f7b3d85f55ecfddbf9f04d,Excellent contribution to the field.,Approved
2271668292,b52db9e41e15f76bdcfbe674abe0314af545c430,Excellent contribution to the field.,Approved
145580839,b52db9e41e15f76bdcfbe674abe0314af545c430,Good insights and results.,Approved
4023152,b52db9e41e15f76bdcfbe674abe0314af545c430,Good insights and results.,Approved
2080434643,de6cf3534f39748a223b9bb2b59d2e7ffcb6ae03,Good insights and results.,Approved
2220934,de6cf3534f39748a223b9bb2b59d2e7ffcb6ae03,Excellent contribution to the field.,Approved
144078473,de6cf3534f39748a223b9bb2b59d2e7ffcb6ae03,Good insights and results.,Approved
31411209,e449b9b3fe04fe260731a3c74d2123bf6eaadf5b,Well-written and clearly presented.,Approved
2186480691,e449b9b3fe04fe260731a3c74d2123bf6eaadf5b,Excellent contribution to the field.,Approved
2055791334,e449b9b3fe04fe260731a3c74d2123bf6eaadf5b,Well-written and clearly presented.,Approved
49701119,2660dcf5bd16d14862a7bbb241fa4d85ae34327f,Excellent contribution to the field.,Approved
2394689,2660dcf5bd16d14862a7bbb241fa4d85ae34327f,Good insights and results.,Approved
3393755,2660dcf5bd16d14862a7bbb241fa4d85ae34327f,The methodology is flawed.,Denied
1401234110,3dfa820702b6181c9964931f0a4d47fd298bf429,Well-written and clearly presented.,Approved
1804361,3dfa820702b6181c9964931f0a4d47fd298bf429,Excellent contribution to the field.,Approved
71693831,3dfa820702b6181c9964931f0a4d47fd298bf429,Well-written and clearly presented.,Approved
1709784,82870bc488b57cdf5ea62877109a7278af2926b3,Excellent contribution to the field.,Approved
3226264,82870bc488b57cdf5ea62877109a7278af2926b3,Good insights and results.,Approved
1772311,82870bc488b57cdf5ea62877109a7278af2926b3,The methodology is flawed.,Denied
2176381,3789eb72c32ecf5e33442570358dd786dd67c8a2,Excellent contribution to the field.,Approved
14886336,3789eb72c32ecf5e33442570358dd786dd67c8a2,Excellent contribution to the field.,Approved
15022199,3789eb72c32ecf5e33442570358dd786dd67c8a2,Excellent contribution to the field.,Approved
2072531339,17fca92ffd527c78c5dc6c7953e96671743807fa,Excellent contribution to the field.,Approved
39592606,17fca92ffd527c78c5dc6c7953e96671743807fa,Excellent contribution to the field.,Approved
48667025,17fca92ffd527c78c5dc6c7953e96671743807fa,The methodology is flawed.,Denied
40892737,c48e0bd0f36c25ab83befbc7b7da369b75fd25f5,Excellent contribution to the field.,Approved
144568027,c48e0bd0f36c25ab83befbc7b7da369b75fd25f5,Excellent contribution to the field.,Approved
1398238537,c48e0bd0f36c25ab83befbc7b7da369b75fd25f5,Needs stronger experimental support.,Denied
97912846,247dec05283a1a521f99253a6cca6a5858cac0d2,Well-written and clearly presented.,Approved
34815790,247dec05283a1a521f99253a6cca6a5858cac0d2,Good insights and results.,Approved
134251468,247dec05283a1a521f99253a6cca6a5858cac0d2,Insufficient comparison to related work.,Denied
144302930,8894d431a768a35dc7ca4d762ebdba4f407b978c,Well-written and clearly presented.,Approved
89377594,8894d431a768a35dc7ca4d762ebdba4f407b978c,Well-written and clearly presented.,Approved
32336300,8894d431a768a35dc7ca4d762ebdba4f407b978c,Good insights and results.,Approved
90426770,4e13a8e8ba8d33e15ed037bfca7c651047533990,Well-written and clearly presented.,Approved
2414189,4e13a8e8ba8d33e15ed037bfca7c651047533990,Well-written and clearly presented.,Approved
1752945,4e13a8e8ba8d33e15ed037bfca7c651047533990,Needs stronger experimental support.,Denied
36994619,dbabab9bf5955558f73a37644f4bb626106a6d73,Well-written and clearly presented.,Approved
40647665,dbabab9bf5955558f73a37644f4bb626106a6d73,Good insights and results.,Approved
50384351,dbabab9bf5955558f73a37644f4bb626106a6d73,Excellent contribution to the field.,Approved
1891097,9e3816be8cf4821d74e258de10ee471382936a30,Well-written and clearly presented.,Approved
1733290,9e3816be8cf4821d74e258de10ee471382936a30,Excellent contribution to the field.,Approved
2146248481,9e3816be8cf4821d74e258de10ee471382936a30,Excellent contribution to the field.,Approved
50378124,5bc511aa30f72720260d792e57537379fb04c395,Good insights and results.,Approved
34815790,5bc511aa30f72720260d792e57537379fb04c395,Excellent contribution to the field.,Approved
2059356907,5bc511aa30f72720260d792e57537379fb04c395,Excellent contribution to the field.,Approved
49415495,0e33833f5e2e2719edfba1d142eb4d27f96e799f,Well-written and clearly presented.,Approved
2409325,0e33833f5e2e2719edfba1d142eb4d27f96e799f,Good insights and results.,Approved
144847901,0e33833f5e2e2719edfba1d142eb4d27f96e799f,Good insights and results.,Approved
1394504819,b080d072cfde697180db3234da08903c092e72c3,Well-written and clearly presented.,Approved
1772062,b080d072cfde697180db3234da08903c092e72c3,Well-written and clearly presented.,Approved
2269971203,b080d072cfde697180db3234da08903c092e72c3,The methodology is flawed.,Denied
144024329,d2ae65522ac50b7b68462f43e5774ff323c52421,Good insights and results.,Approved
2112246116,d2ae65522ac50b7b68462f43e5774ff323c52421,Good insights and results.,Approved
145986014,d2ae65522ac50b7b68462f43e5774ff323c52421,Excellent contribution to the field.,Approved
1390879413,c24d47ff95cd4bda073c75ec24ececaa3b10c995,Well-written and clearly presented.,Approved
1702878,c24d47ff95cd4bda073c75ec24ececaa3b10c995,Well-written and clearly presented.,Approved
65965701,c24d47ff95cd4bda073c75ec24ececaa3b10c995,Insufficient comparison to related work.,Denied
145772858,e8b7a9be9f2d0578a95319ed5841978e10429967,Well-written and clearly presented.,Approved
2286232238,e8b7a9be9f2d0578a95319ed5841978e10429967,Well-written and clearly presented.,Approved
1740261,e8b7a9be9f2d0578a95319ed5841978e10429967,Good insights and results.,Approved
144929055,a60a4e5f7f872b9825ddff5d379857c2091ca52b,Well-written and clearly presented.,Approved
2414189,a60a4e5f7f872b9825ddff5d379857c2091ca52b,Excellent contribution to the field.,Approved
1903798,a60a4e5f7f872b9825ddff5d379857c2091ca52b,Interesting but lacks novelty.,Denied
153189200,75c364909914f17791837ec88090262aa6656d3e,Well-written and clearly presented.,Approved
2058740,75c364909914f17791837ec88090262aa6656d3e,Excellent contribution to the field.,Approved
2115552258,75c364909914f17791837ec88090262aa6656d3e,The methodology is flawed.,Denied
2749823,18d87bff073687c025f9bd23ab2dfb20d5f72a66,Good insights and results.,Approved
2200528122,18d87bff073687c025f9bd23ab2dfb20d5f72a66,Excellent contribution to the field.,Approved
50470670,18d87bff073687c025f9bd23ab2dfb20d5f72a66,Interesting but lacks novelty.,Denied
102471415,ba9b6f805feb62c978d384211f910790643a023e,Excellent contribution to the field.,Approved
2061173271,ba9b6f805feb62c978d384211f910790643a023e,Good insights and results.,Approved
143906110,ba9b6f805feb62c978d384211f910790643a023e,Good insights and results.,Approved
145963904,697f2f3598057cd17cff7749d768cae0993c6727,Excellent contribution to the field.,Approved
144024329,697f2f3598057cd17cff7749d768cae0993c6727,Well-written and clearly presented.,Approved
2240347692,697f2f3598057cd17cff7749d768cae0993c6727,Well-written and clearly presented.,Approved
3132693,e7c8fcbc24c73a576339e5f34f9f23f5ea732b3b,Excellent contribution to the field.,Approved
144768011,e7c8fcbc24c73a576339e5f34f9f23f5ea732b3b,Good insights and results.,Approved
2059356907,e7c8fcbc24c73a576339e5f34f9f23f5ea732b3b,Excellent contribution to the field.,Approved
145993580,99f06e88e76f1af51d08d7adfb26d758ebc6acab,Excellent contribution to the field.,Approved
14948487,99f06e88e76f1af51d08d7adfb26d758ebc6acab,Well-written and clearly presented.,Approved
2865038,99f06e88e76f1af51d08d7adfb26d758ebc6acab,Excellent contribution to the field.,Approved
47666658,8adb47deeef943c2c1bae41f9498a382fb818a16,Well-written and clearly presented.,Approved
1777646,8adb47deeef943c2c1bae41f9498a382fb818a16,Excellent contribution to the field.,Approved
1680649161,8adb47deeef943c2c1bae41f9498a382fb818a16,Well-written and clearly presented.,Approved
145044578,9810bcaf5ac1792e6a2738a86f85ce270d448040,Good insights and results.,Approved
2200528122,9810bcaf5ac1792e6a2738a86f85ce270d448040,Good insights and results.,Approved
144929055,9810bcaf5ac1792e6a2738a86f85ce270d448040,Interesting but lacks novelty.,Denied
1410733743,cc1e82125f7f8636b25ccdcdb63e8f812add7f87,Excellent contribution to the field.,Approved
6324301,cc1e82125f7f8636b25ccdcdb63e8f812add7f87,Excellent contribution to the field.,Approved
35003282,cc1e82125f7f8636b25ccdcdb63e8f812add7f87,Excellent contribution to the field.,Approved
9933376,8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,Good insights and results.,Approved
1741232,8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,Good insights and results.,Approved
32343498,8d2142cf2b9ffdbdaf13473c39a6b1bd737d12ba,Needs stronger experimental support.,Denied
1577833677,0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,Good insights and results.,Approved
9933376,0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,Good insights and results.,Approved
47010888,0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,Well-written and clearly presented.,Approved
2922951,b0ee814c7a3eed260c9913861329c9f73e880d00,Excellent contribution to the field.,Approved
47474337,b0ee814c7a3eed260c9913861329c9f73e880d00,Good insights and results.,Approved
2089333,b0ee814c7a3eed260c9913861329c9f73e880d00,Excellent contribution to the field.,Approved
1889986,7f5cd5b1340ac06ea38bd05373c30136a6f4c1ca,Excellent contribution to the field.,Approved
4007395,7f5cd5b1340ac06ea38bd05373c30136a6f4c1ca,Well-written and clearly presented.,Approved
9083969,7f5cd5b1340ac06ea38bd05373c30136a6f4c1ca,Interesting but lacks novelty.,Denied
51229930,971c35bcab25fbf4fd4bb6e128cf2586f0ab1d67,Excellent contribution to the field.,Approved
145993580,971c35bcab25fbf4fd4bb6e128cf2586f0ab1d67,Excellent contribution to the field.,Approved
2424691,971c35bcab25fbf4fd4bb6e128cf2586f0ab1d67,Needs stronger experimental support.,Denied
1682727,521e5c337be51b8f8fdb858580bb46a0545ab1f9,Excellent contribution to the field.,Approved
89377594,521e5c337be51b8f8fdb858580bb46a0545ab1f9,Well-written and clearly presented.,Approved
145580839,521e5c337be51b8f8fdb858580bb46a0545ab1f9,Needs stronger experimental support.,Denied
46432110,1f8a23697562b001082b147779b5eaefd3513d0a,Good insights and results.,Approved
46584628,1f8a23697562b001082b147779b5eaefd3513d0a,Good insights and results.,Approved
66319662,1f8a23697562b001082b147779b5eaefd3513d0a,Excellent contribution to the field.,Approved
39269062,ed9e7821b3e51c7e59183300d6c8cf90c8de0f26,Good insights and results.,Approved
38818867,ed9e7821b3e51c7e59183300d6c8cf90c8de0f26,Excellent contribution to the field.,Approved
2969299,ed9e7821b3e51c7e59183300d6c8cf90c8de0f26,The methodology is flawed.,Denied
1741346,d63b884d5ebc739f6e1bdf861fa9276260781404,Excellent contribution to the field.,Approved
1694705,d63b884d5ebc739f6e1bdf861fa9276260781404,Good insights and results.,Approved
2961601,d63b884d5ebc739f6e1bdf861fa9276260781404,Interesting but lacks novelty.,Denied
47474337,243d553f1fc5b7ee8cfb6f49629f3a0a32b2c5c5,Excellent contribution to the field.,Approved
28956425,243d553f1fc5b7ee8cfb6f49629f3a0a32b2c5c5,Well-written and clearly presented.,Approved
1410733743,243d553f1fc5b7ee8cfb6f49629f3a0a32b2c5c5,Good insights and results.,Approved
2066084551,d65d64c3f6ea322d9e85138fe5c8e85acbf661e3,Excellent contribution to the field.,Approved
145044578,d65d64c3f6ea322d9e85138fe5c8e85acbf661e3,Good insights and results.,Approved
38608914,d65d64c3f6ea322d9e85138fe5c8e85acbf661e3,Well-written and clearly presented.,Approved
2394689,d99e88d3c1821857ca6945470698351925f9737f,Excellent contribution to the field.,Approved
9766598,d99e88d3c1821857ca6945470698351925f9737f,Well-written and clearly presented.,Approved
145580839,d99e88d3c1821857ca6945470698351925f9737f,The methodology is flawed.,Denied
145802082,6eefbb79f98e902e9d2efa057bfea174843bf3dc,Good insights and results.,Approved
2360190,6eefbb79f98e902e9d2efa057bfea174843bf3dc,Excellent contribution to the field.,Approved
2156059845,6eefbb79f98e902e9d2efa057bfea174843bf3dc,The methodology is flawed.,Denied
1500673788,8e6d0ed32aaa5e3d7c598d5a2ace76eab8485801,Well-written and clearly presented.,Approved
34859953,8e6d0ed32aaa5e3d7c598d5a2ace76eab8485801,Excellent contribution to the field.,Approved
1920715,8e6d0ed32aaa5e3d7c598d5a2ace76eab8485801,Interesting but lacks novelty.,Denied
34110040,91fc647899f801c9d351349ce73779918f90a713,Good insights and results.,Approved
9766598,91fc647899f801c9d351349ce73779918f90a713,Good insights and results.,Approved
22271779,91fc647899f801c9d351349ce73779918f90a713,Good insights and results.,Approved
2238861,ecef432e7f6c9f431d5b34706a8de1fdebec46f9,Good insights and results.,Approved
1718274,ecef432e7f6c9f431d5b34706a8de1fdebec46f9,Excellent contribution to the field.,Approved
2948541,ecef432e7f6c9f431d5b34706a8de1fdebec46f9,Well-written and clearly presented.,Approved
